NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
  761    33    0.22  171.98  -97.11  253.67  172.94 -101.86  254.91
  762    33    0.25  181.30  -91.95  261.63  183.19  -96.19  263.48
  762    33    0.25  183.19  -96.19  263.48  185.45 -100.23  265.36
  762    33    0.25  185.45 -100.23  265.36  187.44 -104.27  267.56
  763    33    0.17  178.89  -83.98  256.32  180.58  -86.14  256.77
  764    33    0.21   55.15  -71.51  254.27   54.56  -67.08  256.51
  764    33    0.21   54.56  -67.08  256.51   53.71  -62.79  258.93
  766    33    0.25   49.72  -68.57  260.29   48.09  -64.79  263.13
  766    33    0.25   48.09  -64.79  263.13   46.36  -61.37  266.34
  766    33    0.25   46.36  -61.37  266.34   44.32  -58.27  269.69
  767    33    0.23   51.09  -70.25  265.40   49.31  -66.48  268.16
  767    33    0.23   49.31  -66.48  268.16   47.49  -62.70  270.88
  768    33    0.19   79.22 -100.09  247.47   83.36 -101.73  246.09
  769    33    0.21   78.38 -112.71  254.12   82.21 -115.89  254.62
  769    33    0.21   82.21 -115.89  254.62   86.05 -118.94  255.60
  770    33    0.24   42.37  -79.19  271.77   38.55  -76.88  274.04
  770    33    0.24   38.55  -76.88  274.04   34.74  -74.62  276.36
  771    33    0.21   87.11  -89.80  260.05   91.97  -88.86  260.74
  771    33    0.21   91.97  -88.86  260.74   96.86  -88.23  261.56
  772    33    0.23  -34.25 -192.36  118.94  -30.23 -195.21  118.08
  772    33    0.23  -30.23 -195.21  118.08  -26.07 -197.91  117.49
  773    33    0.27  -48.97 -208.25  109.50  -47.48 -212.55  107.43
  773    33    0.27  -47.48 -212.55  107.43  -45.69 -216.80  105.51
  774    33    0.19  -43.87 -190.58  127.27  -39.84 -193.46  127.73
  775    33    0.16  -74.00 -175.52  131.85  -78.00 -173.57  133.45
  776    33    0.17  -61.09 -201.32  120.28  -61.07 -204.03  119.39
  778    33    0.21  -59.83 -173.66  153.19  -58.96 -170.96  157.31
  778    33    0.21  -58.96 -170.96  157.31  -57.81 -168.18  161.30
  779    33    0.21  -66.42 -210.75  123.29  -66.73 -215.38  121.43
  779    33    0.21  -66.73 -215.38  121.43  -67.31 -220.07  119.79
  780    33    0.25  -88.00 -177.41  148.94  -92.09 -175.12  150.69
  780    33    0.25  -92.09 -175.12  150.69  -95.88 -172.64  152.81
  780    33    0.25  -95.88 -172.64  152.81  -99.79 -170.03  154.52
  781    33    0.23    0.35  -47.58  190.61    5.00  -46.09  191.66
  781    33    0.23    5.00  -46.09  191.66    9.55  -44.52  193.04
  784    33    0.19  -15.04  -39.17  197.69  -12.91  -36.08  199.58
  785    33    0.23  -35.63  -81.11  195.83  -37.41  -85.77  196.30
  785    33    0.23  -37.41  -85.77  196.30  -39.20  -90.43  196.48
  786    33    0.21  -38.15  -75.32  195.73  -39.91  -79.99  195.43
  786    33    0.21  -39.91  -79.99  195.43  -41.75  -84.58  194.69
  787    33    0.16  -14.18  -50.12  202.28  -10.55  -48.92  203.96
  788    33    0.22   -4.19  -20.90  164.97   -0.25  -23.62  166.42
  788    33    0.22   -0.25  -23.62  166.42    3.53  -26.28  168.31
  788    33    0.22    3.53  -26.28  168.31    7.22  -28.91  170.43
  789    33    0.21  -42.88    6.49  165.44  -46.14   10.27  165.82
  789    33    0.21  -46.14   10.27  165.82  -49.16   14.26  165.86
  790    33    0.16  -29.01  -25.44  164.94  -30.28  -29.48  164.90
  791    33    0.15  -16.09   -7.61  179.20  -13.35   -6.85  181.18
  794    33    0.27   -1.74  -18.66  121.42   -1.95  -14.11  123.48
  794    33    0.27   -1.95  -14.11  123.48   -1.74   -9.55  125.53
  795    33    0.20   20.38  -41.32  120.89   24.31  -39.25  123.20
  795    33    0.20   24.31  -39.25  123.20   28.26  -37.46  125.69
  796    33    0.24   24.88  -42.93  126.82   28.99  -40.92  128.85
  796    33    0.24   28.99  -40.92  128.85   33.26  -39.16  130.75
  797    33    0.18   17.46  -55.89  123.64   21.18  -56.67  125.16
  799    33    0.25  -30.29  -60.39  126.68  -34.98  -62.01  127.34
  799    33    0.25  -34.98  -62.01  127.34  -39.78  -63.24  127.95
  800    33    0.22  -12.86  -74.80  128.84  -14.35  -79.46  129.86
  800    33    0.22  -14.35  -79.46  129.86  -16.12  -84.07  130.63
